# GeoNames-derived (cities1000 via cities.json + all-the-cities feature codes, CC BY 4.0, geonames.org) — CA+US, lat-sorted; col6: 1=primary place, 0=city section/neighbourhood
Gatesville	North Carolina	36.40349	-76.75301	US	1
West Jefferson	North Carolina	36.40374	-81.49288	US	1
Yanceyville	North Carolina	36.40403	-79.33613	US	1
Taos	New Mexico	36.40725	-105.57307	US	1
Rogersville	Tennessee	36.40732	-83.00544	US	1
Corning	Arkansas	36.40784	-90.57983	US	1
Danbury	North Carolina	36.4093	-80.20588	US	1
Fincastle	Tennessee	36.4098	-84.0477	US	1
Huntsville	Tennessee	36.4098	-84.49049	US	1
Oak Grove	Tennessee	36.41177	-82.42459	US	1
Mayodan	North Carolina	36.41236	-79.96699	US	1
Woodlake	California	36.41356	-119.09872	US	1
Hominy	Oklahoma	36.41424	-96.3953	US	1
Lukachukai	Arizona	36.41695	-109.22871	US	1
Fall Branch	Tennessee	36.41816	-82.62376	US	1
Gray	Tennessee	36.41983	-82.47654	US	1
Jefferson	North Carolina	36.4204	-81.47344	US	1
Jay	Oklahoma	36.42119	-94.7969	US	1
Gravette	Arkansas	36.42202	-94.45355	US	1
Union City	Tennessee	36.42423	-89.05701	US	1
Soledad	California	36.42469	-121.32632	US	1
Portageville	Missouri	36.42534	-89.69953	US	1
Weldon	North Carolina	36.4271	-77.59553	US	1
Greenbrier	Tennessee	36.42755	-86.80472	US	1
Jamestown	Tennessee	36.42757	-84.93189	US	1
Riverdale	California	36.43106	-119.85958	US	1
Laton	California	36.43328	-119.6868	US	1
Woodward	Oklahoma	36.43365	-99.39039	US	1
Coopertown	Tennessee	36.43755	-86.96722	US	1
Taos Pueblo	New Mexico	36.43864	-105.54445	US	1
Three Rivers	California	36.43884	-118.90454	US	1
Mooreland	Oklahoma	36.4392	-99.20482	US	1
Spurgeon	Tennessee	36.43955	-82.4557	US	1
Murfreesboro	North Carolina	36.44238	-77.09858	US	1
New Tazewell	Tennessee	36.44258	-83.59963	US	1
Norlina	North Carolina	36.4457	-78.19833	US	1
Oologah	Oklahoma	36.44704	-95.70832	US	1
Currituck	North Carolina	36.44988	-76.01548	US	1
South Rosemary	North Carolina	36.45154	-77.6972	US	1
Clayton	New Mexico	36.45169	-103.1841	US	1
Clarkton	Missouri	36.45173	-89.96704	US	1
Gideon	Missouri	36.45201	-89.91926	US	1
Booker	Texas	36.45336	-100.53737	US	1
Tazewell	Tennessee	36.45425	-83.56935	US	1
Speedwell	Tennessee	36.45869	-83.87186	US	1
Bushyhead	Oklahoma	36.46148	-95.49414	US	1
Roanoke Rapids	North Carolina	36.46154	-77.65415	US	1
Stoneville	North Carolina	36.46653	-79.90698	US	1
White House	Tennessee	36.47032	-86.65138	US	1
Surgoinsville	Tennessee	36.47093	-82.85183	US	1
Bluff City	Tennessee	36.47427	-82.26097	US	1
Mountain City	Tennessee	36.47456	-81.80484	US	1
London	California	36.47606	-119.44318	US	1
Bella Vista	Arkansas	36.4807	-94.27134	US	1
Colonial Heights	Tennessee	36.4851	-82.5032	US	1
Holiday Island	Arkansas	36.48535	-93.73214	US	1
Dover	Tennessee	36.48783	-87.83836	US	1
Eden	North Carolina	36.48847	-79.7667	US	1
Campbell	Missouri	36.49339	-90.07509	US	1
Oneida	Tennessee	36.49813	-84.51272	US	1
Mount Airy	North Carolina	36.4993	-80.60729	US	1
Toast	North Carolina	36.50041	-80.62645	US	1
Gaston	North Carolina	36.50043	-77.64498	US	1
South Fulton	Tennessee	36.50089	-88.87534	US	1
Fulton	Kentucky	36.50423	-88.87423	US	1
Sparta	North Carolina	36.50541	-81.12092	US	1
Carmel Valley Village	California	36.50605	-121.76594	US	1
Gonzales	California	36.50663	-121.44438	US	1
Springfield	Tennessee	36.50921	-86.885	US	1
Kingsburg	California	36.51384	-119.55402	US	1
Arroyo Seco	New Mexico	36.51669	-105.56918	US	1
Lafayette	Tennessee	36.52116	-86.02637	US	1
Church Hill	Tennessee	36.52232	-82.71349	US	1
Cutler	California	36.52328	-119.28678	US	1
Thayer	Missouri	36.52451	-91.5382	US	1
Moyock	North Carolina	36.5246	-76.17827	US	1
Clarksville	Tennessee	36.52977	-87.35945	US	1
Sneedville	Tennessee	36.52981	-83.2174	US	1
Blountville	Tennessee	36.53316	-82.32681	US	1
Red Boiling Springs	Tennessee	36.53339	-85.84998	US	1
Chelsea	Oklahoma	36.53565	-95.43247	US	1
Caruthers	California	36.54273	-119.8332	US	1
Dinuba	California	36.54328	-119.38707	US	1
Orosi	California	36.54495	-119.28734	US	1
Noel	Missouri	36.54563	-94.48522	US	1
Helena	Oklahoma	36.54614	-98.27007	US	1
Kingsport	Tennessee	36.54843	-82.56182	US	1
Cross Plains	Tennessee	36.54866	-86.69611	US	1
Celina	Tennessee	36.55006	-85.50525	US	1
Carmel-by-the-Sea	California	36.55524	-121.92329	US	1
Malden	Missouri	36.557	-89.96648	US	1
Westmoreland	Tennessee	36.56199	-86.24804	US	1
Barnsdall	Oklahoma	36.56202	-96.16167	US	1
Walnut Hill	Tennessee	36.56983	-82.2568	US	1
Chualar	California	36.57052	-121.51855	US	1
Selma	California	36.57078	-119.61208	US	1
Hickman	Kentucky	36.57117	-89.18618	US	1
Fairfax	Oklahoma	36.57366	-96.7042	US	1
Byrdstown	Tennessee	36.57451	-85.12884	US	1
Cleora	Oklahoma	36.57897	-94.97107	US	1
Moapa Valley	Nevada	36.58053	-114.47026	US	1
Portland	Tennessee	36.58171	-86.51638	US	1
Harrogate	Tennessee	36.5823	-83.65686	US	1
Bloomingdale	Tennessee	36.58455	-82.48932	US	1
Danville	Virginia	36.58597	-79.39502	US	1
Del Monte Forest	California	36.58635	-121.94746	US	1
New Madrid	Missouri	36.58645	-89.52785	US	1
Jellico	Tennessee	36.58786	-84.12687	US	1
Cana	Virginia	36.58958	-80.67173	US	1
Lilbourn	Missouri	36.59228	-89.61536	US	1
Del Rey Oaks	California	36.59329	-121.83495	US	1
Grove	Oklahoma	36.59369	-94.76912	US	1
Pineville	Missouri	36.59452	-94.3841	US	1
Bristol	Tennessee	36.59511	-82.18874	US	1
Goodwell	Oklahoma	36.5953	-101.63655	US	1
Reedley	California	36.59634	-119.4504	US	1
Bristol	Virginia	36.59649	-82.18847	US	1
Kaibito	Arizona	36.59722	-111.07431	US	1
Bracey	Virginia	36.59959	-78.14305	US	1
Monterey	California	36.60024	-121.89468	US	1
Gainesville	Missouri	36.60312	-92.42822	US	1
Lone Pine	California	36.60626	-118.06462	US	1
San Joaquin	California	36.60662	-120.18904	US	1
Middlesboro	Kentucky	36.60842	-83.71658	US	1
Murray	Kentucky	36.61033	-88.31476	US	1
Seaside	California	36.61107	-121.85162	US	1
Parlier	California	36.61162	-119.52707	US	1
Pacific Grove	California	36.61774	-121.91662	US	1
Doniphan	Missouri	36.62089	-90.82346	US	1
Hollister	Missouri	36.62117	-93.21546	US	1
Independence	Virginia	36.62245	-81.15309	US	1
Clarksville	Virginia	36.62403	-78.55694	US	1
Orange Cove	California	36.62439	-119.31373	US	1
Horse Pasture	Virginia	36.62847	-79.95087	US	1
Fowler	California	36.63051	-119.67847	US	1
Shell Knob	Missouri	36.63229	-93.63436	US	1
Kimberling City	Missouri	36.6334	-93.41685	US	1
Gate City	Virginia	36.63788	-82.58099	US	1
Vinita	Oklahoma	36.63869	-95.15413	US	1
Stuart	Virginia	36.64097	-80.26561	US	1
Patrick Springs	Virginia	36.6418	-80.19505	US	1
Branson	Missouri	36.64367	-93.21851	US	1
Guthrie	Kentucky	36.64838	-87.16639	US	1
Easton	California	36.65023	-119.7907	US	1
Anderson	Missouri	36.65063	-94.44355	US	1
Pine Knot	Kentucky	36.65091	-84.43855	US	1
Fort Campbell North	Kentucky	36.65429	-87.46056	US	1
Copeland	Oklahoma	36.65591	-94.82829	US	1
Chatmoss	Virginia	36.6568	-79.81226	US	1
Del Rey	California	36.65912	-119.59374	US	1
Galax	Virginia	36.66124	-80.92397	US	1
Oak Grove	Kentucky	36.66505	-87.44279	US	1
Clinton	Kentucky	36.66728	-88.9934	US	1
Boydton	Virginia	36.66764	-78.3875	US	1
Pawhuska	Oklahoma	36.66784	-96.33723	US	1
Bernie	Missouri	36.66894	-89.9687	US	1
Cassville	Missouri	36.67701	-93.86881	US	1
Franklin	Virginia	36.67765	-76.92246	US	1
Salinas	California	36.67774	-121.6555	US	1
Tonkawa	Oklahoma	36.67837	-97.31004	US	1
McCord	Oklahoma	36.67847	-97.04	US	1
Mount Hermon	Virginia	36.67847	-79.42225	US	1
West Hammond	New Mexico	36.68071	-108.04921	US	1
Moapa Town	Nevada	36.68219	-114.59416	US	1
Guymon	Oklahoma	36.6828	-101.48155	US	1
Kissee Mills	Missouri	36.68367	-93.0499	US	1
Marina	California	36.6844	-121.80217	US	1
Forsyth	Missouri	36.68506	-93.1199	US	1
Emporia	Virginia	36.68598	-77.54248	US	1
Jonesville	Virginia	36.68898	-83.111	US	1
Albany	Kentucky	36.6909	-85.13468	US	1
Martinsville	Virginia	36.69153	-79.87254	US	1
Afton	Oklahoma	36.69369	-94.96302	US	1
Alton	Missouri	36.69423	-91.3993	US	1
South Boston	Virginia	36.69875	-78.9014	US	1
Boronda	California	36.69885	-121.67495	US	1
Stearns	Kentucky	36.69897	-84.47744	US	1
Tierra Amarilla	New Mexico	36.70029	-106.54976	US	1
Nowata	Oklahoma	36.70065	-95.63803	US	1
Tompkinsville	Kentucky	36.70228	-85.69164	US	1
Questa	New Mexico	36.70391	-105.59501	US	1
Ponca City	Oklahoma	36.70698	-97.08559	US	1
Sanger	California	36.70801	-119.55597	US	1
Pannill Fork	Virginia	36.70903	-80.0131	US	1
Laverne	Oklahoma	36.70975	-99.89346	US	1
Abingdon	Virginia	36.70983	-81.97735	US	1
West Park	California	36.71023	-119.85126	US	1
Bloomfield	New Mexico	36.71112	-107.98451	US	1
Merriam Woods	Missouri	36.71395	-93.16185	US	1
Collinsville	Virginia	36.71514	-79.91532	US	1
Upper Fruitland	New Mexico	36.71584	-108.31424	US	1
Courtland	Virginia	36.71626	-77.06802	US	1
South Suffolk	Virginia	36.71709	-76.59023	US	1
Franklin	Kentucky	36.72226	-86.57722	US	1
Woodlawn	Virginia	36.72235	-80.82285	US	1
Whitley City	Kentucky	36.72341	-84.47049	US	1
Kerman	California	36.72356	-120.05988	US	1
Minkler	California	36.72384	-119.45818	US	1
South Hill	Virginia	36.72653	-78.12889	US	1
Kayenta	Arizona	36.72778	-110.25458	US	1
Farmington	New Mexico	36.72806	-108.21869	US	1
West Plains	Missouri	36.72812	-91.85237	US	1
Suffolk	Virginia	36.72836	-76.58496	US	1
Boise City	Oklahoma	36.72947	-102.51324	US	1
Sunnyside	California	36.731	-119.695	US	0
Kirtland	New Mexico	36.73417	-108.3598	US	1
Yokuts Valley	California	36.74023	-119.24679	US	1
Mayfield	Kentucky	36.74172	-88.63672	US	1
Goodman	Missouri	36.74174	-94.39911	US	1
Williamsburg	Kentucky	36.74342	-84.15966	US	1
Stanleytown	Virginia	36.7443	-79.96282	US	1
Bartlesville	Oklahoma	36.74731	-95.98082	US	1
Fresno	California	36.74773	-119.77237	US	1
Fairland	Oklahoma	36.75118	-94.84746	US	1
Scottsville	Kentucky	36.75338	-86.19054	US	1
Mendota	California	36.75356	-120.38156	US	1
Cherokee	Oklahoma	36.75447	-98.35674	US	1
Poplar Bluff	Missouri	36.757	-90.39289	US	1
Lawrenceville	Virginia	36.75765	-77.84694	US	1
Pennington Gap	Virginia	36.75842	-83.02711	US	1
Bassett	Virginia	36.7593	-79.99032	US	1
Mountain Road	Virginia	36.75958	-78.98696	US	1
Waterflow	New Mexico	36.75972	-108.48175	US	1
Pineville	Kentucky	36.76203	-83.69492	US	1
Hillsville	Virginia	36.76263	-80.73479	US	1
Castroville	California	36.76579	-121.758	US	1
Halifax	Virginia	36.76597	-78.92834	US	1
Emory	Virginia	36.77289	-81.83623	US	1
Bunkerville	Nevada	36.77303	-114.12802	US	1
Prunedale	California	36.77579	-121.66967	US	1
Dryden	Virginia	36.77759	-82.94155	US	1
East Prairie	Missouri	36.77978	-89.38563	US	1
Shiprock	New Mexico	36.78555	-108.68703	US	1
Adwolf	Virginia	36.78928	-81.58206	US	1
Burkesville	Kentucky	36.79034	-85.37052	US	1
Glade Spring	Virginia	36.79122	-81.77123	US	1
Tarpey Village	California	36.79301	-119.70097	US	1
Scenic	Arizona	36.79359	-114.01275	US	1
Flora Vista	New Mexico	36.79445	-108.08035	US	1
Dexter	Missouri	36.79589	-89.95787	US	1
Dewey	Oklahoma	36.79592	-95.93554	US	1
Chilhowie	Virginia	36.79845	-81.68234	US	1
Old Fig Garden	California	36.79885	-119.80515	US	1
Chase City	Virginia	36.79931	-78.45833	US	1
Biola	California	36.80217	-120.01627	US	1
Blackwell	Oklahoma	36.80448	-97.28282	US	1
Alva	Oklahoma	36.80499	-98.66718	US	1
Galena	Missouri	36.80534	-93.46658	US	1
Mesquite	Nevada	36.80553	-114.06719	US	1
Medford	Oklahoma	36.80697	-97.73366	US	1
Windsor	Virginia	36.80848	-76.74412	US	1
Elkton	Kentucky	36.81004	-87.15417	US	1
Ridgemark	California	36.81246	-121.36577	US	1
Beaver	Oklahoma	36.81614	-100.51987	US	1
Purdy	Missouri	36.81729	-93.92076	US	1
Chesapeake	Virginia	36.81904	-76.27494	US	1
Spencerville	New Mexico	36.82	-108.05813	US	1
Portsmouth Heights	Virginia	36.82098	-76.36883	US	1
Aztec	New Mexico	36.82223	-107.99285	US	1
Elkhorn	California	36.8244	-121.7405	US	1
Clovis	California	36.82523	-119.70292	US	1
Chatham	Virginia	36.82569	-79.39808	US	1
Monticello	Kentucky	36.82979	-84.84911	US	1
Marion	Virginia	36.83484	-81.51484	US	1
Portsmouth	Virginia	36.83543	-76.29827	US	1
Buffalo	Oklahoma	36.83559	-99.6304	US	1
Seneca	Missouri	36.84146	-94.61106	US	1
Harlan	Kentucky	36.84314	-83.32185	US	1
Russellville	Kentucky	36.84532	-86.88722	US	1
San Juan Bautista	California	36.84551	-121.538	US	1
Norfolk	Virginia	36.84681	-76.28522	US	1
Hollister	California	36.85245	-121.4016	US	1
Virginia Beach	Virginia	36.85293	-75.97799	US	1
Benton	Kentucky	36.85728	-88.35031	US	1
Firebaugh	California	36.85884	-120.45601	US	1
Hooker	Oklahoma	36.86003	-101.2135	US	1
Auburn	Kentucky	36.86421	-86.71027	US	1
Cadiz	Kentucky	36.86505	-87.8353	US	1
Las Lomas	California	36.86523	-121.73495	US	1
Hopkinsville	Kentucky	36.86561	-87.49117	US	1
Barbourville	Kentucky	36.86648	-83.88881	US	1
Atkins	Virginia	36.86734	-81.42344	US	1
Neosho	Missouri	36.86896	-94.368	US	1
Bardwell	Kentucky	36.87061	-89.00979	US	1
Miami	Oklahoma	36.87451	-94.87746	US	1
Sikeston	Missouri	36.87672	-89.58786	US	1
Plano	Kentucky	36.88032	-86.41832	US	1
Saltville	Virginia	36.8815	-81.76206	US	1
Big Stone Gap	Virginia	36.88176	-82.7471	US	1
Newkirk	Oklahoma	36.88225	-97.05337	US	1
Bloomfield	Missouri	36.88589	-89.92926	US	1
Aromas	California	36.88856	-121.643	US	1
Castlewood	Virginia	36.8901	-82.27959	US	1
Rural Retreat	Virginia	36.89373	-81.27593	US	1
Beaver Dam	Arizona	36.89942	-113.93274	US	1
Lebanon	Virginia	36.90094	-82.08013	US	1
Chama	New Mexico	36.90307	-106.57948	US	1
Raton	New Mexico	36.90336	-104.43915	US	1
Pajaro	California	36.90412	-121.74856	US	1
Crane	Missouri	36.90534	-93.57158	US	1
Appalachia	Virginia	36.90676	-82.78183	US	1
Isle of Wight	Virginia	36.90765	-76.70773	US	1
Beatty	Nevada	36.90856	-116.75923	US	1
Watsonville	California	36.91023	-121.75689	US	1
Floyd	Virginia	36.91124	-80.32005	US	1
Page	Arizona	36.91472	-111.45583	US	1
Sussex	Virginia	36.91515	-77.27914	US	1
Granby	Missouri	36.91923	-94.25522	US	1
Charleston	Missouri	36.92089	-89.35063	US	1
Ferrum	Virginia	36.92292	-80.01337	US	1
Parkwood	California	36.92689	-120.04461	US	1
Monett	Missouri	36.92895	-93.92771	US	1
Commerce	Oklahoma	36.9334	-94.87301	US	1
Norton	Virginia	36.93343	-82.62905	US	1
Dulce	New Mexico	36.93362	-106.99893	US	1
Freedom	California	36.93523	-121.77301	US	0
La Selva Beach	California	36.93662	-121.86468	US	1
Coeburn	Virginia	36.94399	-82.46404	US	1
Fredonia	Arizona	36.94554	-112.52659	US	1
Pierce City	Missouri	36.9459	-94.00021	US	1
Carrollton	Virginia	36.94682	-76.56051	US	1
Parksdale	California	36.94717	-120.02294	US	1
Wytheville	Virginia	36.94845	-81.08481	US	1
Corbin	Kentucky	36.9487	-84.09688	US	1
Interlaken	California	36.95134	-121.73384	US	1
Ava	Missouri	36.952	-92.66045	US	1
Gretna	Virginia	36.95375	-79.35891	US	1
Centennial Park	Arizona	36.95381	-112.98132	US	1
North Corbin	Kentucky	36.96064	-84.09326	US	1
Aptos Hills-Larkin Valley	California	36.96064	-121.83404	US	1
Lunenburg	Virginia	36.96098	-78.26555	US	1
Madera	California	36.96134	-120.06072	US	1
Kenbridge	Virginia	36.96209	-78.125	US	1
Amesti	California	36.96356	-121.77912	US	1
South Dos Palos	California	36.96439	-120.65324	US	1
Wickliffe	Kentucky	36.96478	-89.08923	US	1
Henry Fork	Virginia	36.96625	-79.87031	US	1
Twin Lakes	California	36.96745	-121.99802	US	1
Rio Del Mar	California	36.96828	-121.90023	US	1
Aurora	Missouri	36.97089	-93.71798	US	1
Santa Cruz	California	36.97412	-122.0308	US	1
Seacliff	California	36.97412	-121.91579	US	1
Capitola	California	36.97523	-121.95329	US	1
Wise	Virginia	36.97593	-82.57571	US	1
Aptos	California	36.97717	-121.8994	US	1
Cumberland	Kentucky	36.97815	-82.9885	US	1
Edmonton	Kentucky	36.98006	-85.61219	US	1
Newport News	Virginia	36.98038	-76.42975	US	1
Smithfield	Virginia	36.98237	-76.63107	US	1
Live Oak	California	36.98356	-121.98052	US	1
Bonadelle Ranchos-Madera Ranchos	California	36.98467	-119.87463	US	1
Jamestown	Kentucky	36.98479	-85.06301	US	1
Dos Palos	California	36.98606	-120.62657	US	1
Soquel	California	36.98801	-121.95663	US	1
Corralitos	California	36.98856	-121.80634	US	1
Colorado City	Arizona	36.99026	-112.97577	US	1
Bowling Green	Kentucky	36.99032	-86.4436	US	1
Willow Springs	Missouri	36.99228	-91.96987	US	1
Victoria	Virginia	36.99487	-78.22722	US	1
Mountain View	Missouri	36.99533	-91.70376	US	1
Van Buren	Missouri	36.99561	-91.01457	US	1
Glasgow	Kentucky	36.99588	-85.91192	US	1
Rocky Mount	Virginia	36.99764	-79.89198	US	1
Sparta	Missouri	37.00116	-93.08157	US	1
Marionville	Missouri	37.00311	-93.63742	US	1
Hildale	Utah	37.0036	-112.96688	US	1
Pasatiempo	California	37.00439	-122.0258	US	1
Cairo	Illinois	37.00533	-89.17646	US	1
Gilroy	California	37.00578	-121.56828	US	1
Elkhart	Kansas	37.00808	-101.89017	US	1
Winona	Missouri	37.00977	-91.32347	US	1
Caney	Kansas	37.01146	-95.93526	US	1
Honaker	Virginia	37.01622	-81.97429	US	1
Kiowa	Kansas	37.01725	-98.48535	US	1
Reidland	Kentucky	37.01756	-88.53143	US	1
Union Hall	Virginia	37.01875	-79.68642	US	1
Madera Acres	California	37.01911	-120.06683	US	1
Ozark	Missouri	37.02089	-93.20602	US	1
Baxter Springs	Kansas	37.02368	-94.7355	US	1
Massac	Kentucky	37.029	-88.686	US	1
Hampton	Virginia	37.02987	-76.34522	US	1
Clever	Missouri	37.03033	-93.47297	US	1
Caldwell	Kansas	37.03225	-97.60699	US	1
Calvert City	Kentucky	37.03339	-88.35004	US	1
Day Valley	California	37.03578	-121.86246	US	1
Waverly	Virginia	37.03598	-77.09524	US	1
Chetopa	Kansas	37.03729	-95.08996	US	1
Coffeyville	Kansas	37.0373	-95.61637	US	1
East Hampton	Virginia	37.03737	-76.33161	US	1
Hendron	Kentucky	37.0395	-88.62922	US	1
Bonny Doon	California	37.04162	-122.15052	US	1
Liberal	Kansas	37.04308	-100.921	US	1
Nixa	Missouri	37.04339	-93.29435	US	1
Farley	Kentucky	37.04634	-88.56856	US	1
Kanab	Utah	37.04749	-112.52631	US	1
Ledbetter	Kentucky	37.04756	-88.47699	US	1
Pulaski	Virginia	37.0479	-80.77979	US	1
Brookneal	Virginia	37.05014	-78.94418	US	1
Mount Hermon	California	37.05106	-122.05857	US	1
Scotts Valley	California	37.05106	-122.01468	US	1
Felton	California	37.05134	-122.0733	US	1
Russell Springs	Kentucky	37.05618	-85.08857	US	1
Charlotte Court House	Virginia	37.05654	-78.63833	US	1
Los Banos	California	37.05828	-120.84992	US	1
Arkansas City	Kansas	37.06197	-97.03837	US	1
Claypool Hill	Virginia	37.06261	-81.75178	US	1
Rushmere	Virginia	37.06681	-76.67635	US	1
Billings	Missouri	37.06755	-93.55214	US	1
Sarcoxie	Missouri	37.06923	-94.1166	US	1
Motley	Virginia	37.06959	-79.34114	US	1
Galena	Kansas	37.0759	-94.63967	US	1
Fairmead	California	37.07633	-120.19295	US	1
La Center	Kentucky	37.07672	-88.97368	US	1
Duquesne	Missouri	37.07673	-94.45939	US	1
Dinwiddie	Virginia	37.07793	-77.58665	US	1
Blackstone	Virginia	37.08043	-77.99723	US	1
Auberry	California	37.08078	-119.48541	US	1
North Shore	Virginia	37.08209	-79.65836	US	1
Paducah	Kentucky	37.08339	-88.60005	US	1
Duenweg	Missouri	37.08367	-94.41356	US	1
Joplin	Missouri	37.08423	-94.51328	US	1
San Martin	California	37.08495	-121.61022	US	1
Oran	Missouri	37.08505	-89.65536	US	1
Mound City	Illinois	37.08533	-89.16257	US	1
Raven	Virginia	37.08706	-81.85512	US	1
Conejos	Colorado	37.08835	-106.01974	US	1
Ben Lomond	California	37.08911	-122.08635	US	1
Somerset	Kentucky	37.09202	-84.60411	US	1
Hurt	Virginia	37.09264	-79.29641	US	1
Richlands	Virginia	37.09317	-81.79373	US	1
Eddyville	Kentucky	37.0945	-88.0803	US	1
Benton	Missouri	37.09783	-89.56258	US	1
Bland	Virginia	37.10206	-81.1162	US	1
Columbia	Kentucky	37.10284	-85.30635	US	1
Mount Vernon	Missouri	37.10367	-93.81854	US	1
Saint George	Utah	37.10415	-113.58412	US	1
Advance	Missouri	37.10455	-89.90953	US	1
Lompico	California	37.1055	-122.05274	US	1
Dublin	Virginia	37.10568	-80.68534	US	1
Brookdale	California	37.10634	-122.10608	US	1
Mansfield	Missouri	37.10672	-92.58072	US	1
Princeton	Kentucky	37.10922	-87.88196	US	1
Altavista	Virginia	37.11181	-79.28558	US	1
Tazewell	Virginia	37.11484	-81.51955	US	1
Battlefield	Missouri	37.11561	-93.37019	US	1
Rogersville	Missouri	37.117	-93.05573	US	1
Whitesburg	Kentucky	37.11843	-82.82683	US	1
Republic	Missouri	37.12005	-93.48019	US	1
Poquoson	Virginia	37.12237	-76.34578	US	1
Chowchilla	California	37.123	-120.26018	US	1
Cabool	Missouri	37.12394	-92.10127	US	1
Boulder Creek	California	37.12606	-122.12219	US	1
Sedan	Kansas	37.12672	-96.18694	US	1
Greenville	Missouri	37.12727	-90.45011	US	1
London	Kentucky	37.12898	-84.08326	US	1
Plum Creek	Virginia	37.12984	-80.5006	US	1
Christiansburg	Virginia	37.12985	-80.40894	US	1
Morgan Hill	California	37.1305	-121.65439	US	1
Washington	Utah	37.13054	-113.50829	US	1
Mountain Grove	Missouri	37.13061	-92.26349	US	1
Radford	Virginia	37.13179	-80.57645	US	1
Santa Clara	Utah	37.13304	-113.65413	US	1
Cave City	Kentucky	37.13672	-85.95692	US	1
Surry	Virginia	37.13793	-76.83524	US	1
Smithland	Kentucky	37.13894	-88.40337	US	1
Seymour	Missouri	37.14644	-92.76878	US	1
Webb City	Missouri	37.14645	-94.463	US	1
Carterville	Missouri	37.14923	-94.443	US	1
Clintwood	Virginia	37.15011	-82.45598	US	1
Eminence	Missouri	37.1506	-91.35764	US	1
Metropolis	Illinois	37.15117	-88.732	US	1
Anthony	Kansas	37.15336	-98.03117	US	1
Manchester	Kentucky	37.1537	-83.76186	US	1
Piedmont	Missouri	37.15449	-90.69567	US	1
Hyden	Kentucky	37.16093	-83.37324	US	1
Lexington Hills	California	37.16467	-121.97301	US	1
Big Pine	California	37.16493	-118.28955	US	1
Dawson Springs	Kentucky	37.16727	-87.69251	US	1
Oswego	Kansas	37.16757	-95.10996	US	1
Shawsville	Virginia	37.16847	-80.25532	US	1
Ivins	Utah	37.16859	-113.67941	US	1
Columbus	Kansas	37.16923	-94.84412	US	1
Trinidad	Colorado	37.16946	-104.50054	US	1
Crewe	Virginia	37.17321	-78.12333	US	1
Jenkins	Kentucky	37.17344	-82.63099	US	1
Hurricane	Utah	37.17526	-113.28995	US	1
Hugoton	Kansas	37.1753	-101.3496	US	1
Carthage	Missouri	37.17645	-94.31022	US	1
Carl Junction	Missouri	37.17672	-94.56551	US	1
Horse Cave	Kentucky	37.1795	-85.90692	US	1
Chaffee	Missouri	37.18005	-89.65509	US	1
Oronogo	Missouri	37.18839	-94.47023	US	1
Ashland	Kansas	37.18864	-99.76568	US	1
Altamont	Kansas	37.19034	-95.29719	US	1
Nortonville	Kentucky	37.19088	-87.45278	US	1
Yosemite Lakes	California	37.19106	-119.77265	US	1
Brownsville	Kentucky	37.19255	-86.26775	US	1
Springville	Virginia	37.19651	-81.40288	US	1
San Luis	Colorado	37.20085	-105.4239	US	1
LaVerkin	Utah	37.20109	-113.26967	US	1
Greenville	Kentucky	37.20115	-87.17889	US	1
Towaoc	Colorado	37.20444	-108.72954	US	1
Prices Fork	Virginia	37.20985	-80.49005	US	1
Springfield	Missouri	37.21533	-93.29824	US	1
Scott City	Missouri	37.21672	-89.52453	US	1
Prince George	Virginia	37.22043	-77.28803	US	1
Independence	Kansas	37.22424	-95.70831	US	1
Bayfield	Colorado	37.22556	-107.59811	US	1
Morgantown	Kentucky	37.2256	-86.6836	US	1
Los Gatos	California	37.22661	-121.97468	US	1
Cave Spring	Virginia	37.22764	-80.01282	US	1
Petersburg	Virginia	37.22793	-77.40193	US	1
Le Grand	California	37.22855	-120.24823	US	1
Blacksburg	Virginia	37.22957	-80.41394	US	1
Matoaca	Virginia	37.23043	-77.47749	US	1
Monte Sereno	California	37.23633	-121.99246	US	1
Yorktown	Virginia	37.23858	-76.50894	US	1
Winfield	Kansas	37.23975	-96.99559	US	1
Ettrick	Virginia	37.24015	-77.42998	US	1
Hampden Sydney	Virginia	37.24237	-78.45972	US	1
Hazard	Kentucky	37.24954	-83.19323	US	1
Hartville	Missouri	37.25088	-92.51044	US	1
Bluefield	Virginia	37.25262	-81.27121	US	1
Toquerville	Utah	37.25332	-113.28467	US	1
Gloucester Point	Virginia	37.25403	-76.49689	US	1
Cambrian Park	California	37.25689	-121.93079	US	0
Gustine	California	37.25772	-120.99882	US	1
Plains	Kansas	37.2603	-100.59265	US	1
Greensburg	Kentucky	37.26089	-85.49885	US	1
Coarsegold	California	37.26217	-119.70098	US	1
Saratoga	California	37.26383	-122.02301	US	1
Cedar Bluff	Virginia	37.26403	-79.93532	US	1
Wellington	Kansas	37.2653	-97.37171	US	1
Colonial Heights	Virginia	37.26804	-77.40726	US	1
Strafford	Missouri	37.26838	-93.11713	US	1
Coldwater	Kansas	37.26891	-99.32678	US	1
Pagosa Springs	Colorado	37.26945	-107.00976	US	1
Bluefield	West Virginia	37.26984	-81.22232	US	1
Cape Charles	Virginia	37.27008	-76.01649	US	1
Cherryvale	Kansas	37.27034	-95.55248	US	1
Williamsburg	Virginia	37.2707	-76.70746	US	1
